index	STT_AP	Confidence	Speed
0	0.7279958158255786	0.9997083	113961220.0
1	0.665395067285643	0.9999689	93730194.5945946
2	0.6717086199689689	0.9998993	93415800.0
3	0.7011738313951269	0.9999819	94118213.95348836
4	0.7467885581510377	0.999871	94358074.41860466
