Timestamp	CPU_Load	RAM_Avail
2022-04-13T19:23:51.745155	2.9	7547633664
2022-04-13T19:24:03.084654	66.8	6799650816
2022-04-13T19:24:14.172654	34.6	6801944576
2022-04-13T19:24:25.348155	67.9	6803222528
2022-04-13T19:24:36.657653	68.9	6812585984
2022-04-13T19:24:47.992653	67.7	6819319808
2022-04-13T19:24:59.084155	68.2	6777401344
2022-04-13T19:25:10.129654	69.1	6788366336
2022-04-13T19:25:21.462153	68.3	6790164480
2022-04-13T19:25:32.753155	68.8	6790553600
2022-04-13T19:25:43.775154	46.5	6774468608
2022-04-13T19:26:02.680156	31.9	6734409728
2022-04-13T19:26:13.902654	58.6	6779445248
2022-04-13T19:26:24.984657	60.4	6777344000
2022-04-13T19:26:36.146655	67.5	6789910528
2022-04-13T19:26:47.497655	58.4	6793093120
2022-04-13T19:26:58.693653	55.1	6789386240
2022-04-13T19:27:09.825153	64.3	6789947392
2022-04-13T19:27:20.925153	66.9	6788145152
2022-04-13T19:27:31.991655	69.9	6792097792
2022-04-13T19:27:43.023653	69.7	6956355584
2022-04-13T19:27:54.039654	67.7	6956457984
2022-04-13T19:28:05.254653	68.5	6978695168
2022-04-13T19:28:16.299157	64.4	6977388544
2022-04-13T19:28:27.462654	69.2	6951424000
2022-04-13T19:28:38.542153	68.5	6943977472
2022-04-13T19:28:49.679153	26.3	6840958976
2022-04-13T19:29:00.754655	68.5	6855151616
2022-04-13T19:29:11.906154	64.0	6869954560
2022-04-13T19:29:22.929154	69.8	6871506944
2022-04-13T19:29:33.940653	68.6	6853464064
2022-04-13T19:29:45.094656	68.9	6847430656
2022-04-13T19:29:56.098153	48.3	6901452800
2022-04-13T19:30:07.210653	69.3	6896111616
2022-04-13T19:30:19.471159	63.0	6921273344
2022-04-13T19:30:30.751653	67.2	6921428992
2022-04-13T19:30:41.909654	69.9	6904356864
2022-04-13T19:30:53.023653	69.2	6915993600
2022-04-13T19:31:04.038153	70.0	6913060864
2022-04-13T19:31:15.647653	71.2	6773850112
2022-04-13T19:31:26.729153	68.5	6802247680
2022-04-13T19:31:39.638155	59.7	6779084800
2022-04-13T19:31:50.985154	59.3	6803456000
2022-04-13T19:32:02.165655	66.4	6808219648
2022-04-13T19:32:13.275653	70.7	6808694784
2022-04-13T19:32:24.336153	70.9	6803492864
2022-04-13T19:32:35.382655	68.3	6734442496
2022-04-13T19:32:46.727655	67.9	6739513344
2022-04-13T19:32:58.020653	69.2	6743736320
2022-04-13T19:33:09.193656	68.8	6734360576
2022-04-13T19:33:20.316653	66.4	6741110784
2022-04-13T19:33:31.443153	58.0	6731337728
2022-04-13T19:33:42.500655	71.0	6718500864
2022-04-13T19:33:53.662654	67.8	6713049088
2022-04-13T19:34:04.938153	65.1	6723608576
2022-04-13T19:34:16.038156	60.3	6712508416
2022-04-13T19:34:27.179653	66.3	7092445184
2022-04-13T19:34:38.228657	71.7	7092867072
2022-04-13T19:34:49.449654	69.0	7093649408
2022-04-13T19:35:00.519153	70.5	6980902912
2022-04-13T19:35:11.606155	70.9	6728974336
2022-04-13T19:35:22.874654	69.8	6965153792
2022-04-13T19:35:34.206153	70.3	6970867712
2022-04-13T19:35:45.556154	66.9	6984065024
2022-04-13T19:35:56.828153	71.7	7016345600
2022-04-13T19:36:07.887656	67.9	7020879872
2022-04-13T19:36:19.084655	69.8	7012478976
2022-04-13T19:36:30.413155	61.9	7011487744
2022-04-13T19:36:41.878653	64.3	7002906624
2022-04-13T19:36:52.891653	65.3	7021948928
2022-04-13T19:37:04.089653	48.5	7011004416
2022-04-13T19:37:15.216153	66.5	7011282944
2022-04-13T19:37:26.545156	68.2	7004168192
2022-04-13T19:37:37.847153	69.0	7014215680
2022-04-13T19:37:49.197154	68.5	7007637504
2022-04-13T19:38:00.334656	68.8	7015841792
2022-04-13T19:38:11.377154	71.2	7013539840
2022-04-13T19:38:22.726153	71.8	6888103936
2022-04-13T19:38:33.758653	69.5	6882738176
2022-04-13T19:38:44.768155	69.1	6898700288
2022-04-13T19:38:55.906153	70.0	6897123328
2022-04-13T19:39:07.059654	51.7	6899765248
2022-04-13T19:39:18.126653	69.8	6900178944
2022-04-13T19:39:35.454152	30.6	6856605696
2022-04-13T19:39:46.737153	55.3	6877675520
2022-04-13T19:39:58.077653	70.6	6882254848
2022-04-13T19:40:09.367153	62.6	6887444480
2022-04-13T19:40:20.671654	69.1	6887075840
