Timestamp	CPU_Load	RAM_Avail
2022-06-10T15:10:26.141125	3.8	6072893440
2022-06-10T15:10:37.165436	66.9	5407846400
2022-06-10T15:10:48.303937	34.2	5412225024
2022-06-10T15:10:59.312936	68.1	5417459712
2022-06-10T15:11:10.507436	67.2	5428543488
2022-06-10T15:11:21.597436	64.9	5401534464
2022-06-10T15:11:32.743936	68.7	5399216128
2022-06-10T15:11:43.864936	67.3	5408825344
2022-06-10T15:11:55.095436	67.1	5443182592
2022-06-10T15:12:06.370938	69.8	5435486208
2022-06-10T15:12:17.686936	46.4	5409320960
2022-06-10T15:12:29.013436	57.6	5418135552
2022-06-10T15:12:40.783935	12.7	5389676544
2022-06-10T15:12:52.052437	56.3	5430587392
2022-06-10T15:13:03.214436	60.2	5436579840
2022-06-10T15:13:14.325436	64.9	5454163968
2022-06-10T15:13:25.586436	55.9	5423591424
2022-06-10T15:13:36.950939	53.5	5422673920
2022-06-10T15:13:48.033938	63.8	5428674560
2022-06-10T15:13:59.281936	63.5	5440286720
2022-06-10T15:14:10.620936	68.9	5437263872
2022-06-10T15:14:21.818935	69.4	5422272512
2022-06-10T15:14:33.020437	67.6	5326778368
2022-06-10T15:14:44.262436	69.4	5320265728
2022-06-10T15:14:55.378436	65.0	5781295104
2022-06-10T15:15:06.656939	65.3	5771317248
2022-06-10T15:15:17.949936	67.3	5758590976
2022-06-10T15:15:34.150435	36.3	5729677312
2022-06-10T15:15:45.490436	67.2	5773144064
2022-06-10T15:15:56.603436	62.3	5763919872
2022-06-10T15:16:07.735436	68.3	5773381632
2022-06-10T15:16:19.271435	68.9	5770391552
2022-06-10T15:16:30.408436	68.0	5747113984
2022-06-10T15:16:42.446937	49.7	5753823232
2022-06-10T15:16:53.806437	68.1	5771509760
2022-06-10T15:17:04.832436	67.5	5780254720
2022-06-10T15:17:16.197437	54.7	5777375232
2022-06-10T15:17:27.200436	67.9	5760811008
2022-06-10T15:17:38.248937	67.5	5774110720
2022-06-10T15:17:49.405937	69.6	5785137152
2022-06-10T15:18:00.466436	67.9	5790593024
2022-06-10T15:18:11.546936	63.8	5783764992
2022-06-10T15:18:22.790436	67.1	5760856064
2022-06-10T15:18:33.899436	57.4	5848412160
2022-06-10T15:18:45.009936	58.5	5882908672
2022-06-10T15:18:56.317435	65.7	5861277696
