Timestamp	CPU_Load	RAM_Avail
2022-06-14T10:10:54.507374	2.7	6359646208
2022-06-14T10:11:05.532682	38.6	5922439168
2022-06-14T10:11:16.556180	33.1	5929906176
2022-06-14T10:11:27.586930	41.3	5933744128
2022-06-14T10:11:38.613930	39.1	5927006208
2022-06-14T10:11:49.615430	42.4	5950144512
2022-06-14T10:12:00.622430	45.3	5950013440
2022-06-14T10:12:11.629930	40.2	5935693824
2022-06-14T10:12:23.110930	36.6	5921718272
2022-06-14T10:12:34.122430	38.2	5942521856
2022-06-14T10:12:45.142930	36.0	5953224704
2022-06-14T10:12:56.172930	38.6	5948968960
2022-06-14T10:13:07.173931	35.7	5932609536
2022-06-14T10:13:18.174930	38.3	5934252032
2022-06-14T10:13:35.950063	0.6	6060986368
