Timestamp	CPU_Load	RAM_Avail
2022-06-19T00:17:54.340946	2.2	6365999104
2022-06-19T00:18:05.914133	57.4	6355513344
2022-06-19T00:18:18.032135	56.6	6393982976
2022-06-19T00:18:29.268632	56.5	6396510208
2022-06-19T00:18:40.663132	45.2	6389809152
2022-06-19T00:18:52.343632	57.6	6359662592
2022-06-19T00:19:03.749132	56.5	6368858112
2022-06-19T00:19:16.277132	56.9	6390296576
2022-06-19T00:19:27.443133	56.6	6382125056
2022-06-19T00:19:38.519634	57.3	6356353024
2022-06-19T00:19:50.024633	56.0	6342889472
2022-06-19T00:20:01.397134	55.1	6319955968
2022-06-19T00:20:12.823132	57.6	6305591296
2022-06-19T00:20:24.594632	56.1	6319595520
2022-06-19T00:20:35.934133	56.9	6301683712
2022-06-19T00:20:47.208132	57.2	6253854720
2022-06-19T00:20:58.452132	58.3	6237114368
2022-06-19T00:21:09.835632	56.3	6245580800
2022-06-19T00:21:21.313132	56.7	6287781888
2022-06-19T00:21:32.903132	56.7	6286098432
2022-06-19T00:21:44.314632	56.7	6287425536
2022-06-19T00:21:55.802132	57.2	6252240896
2022-06-19T00:22:07.493132	58.1	6264365056
2022-06-19T00:22:18.639633	50.5	6294679552
2022-06-19T00:22:29.859133	55.6	6297321472
2022-06-19T00:22:40.869132	56.6	6294167552
2022-06-19T00:22:54.172632	48.5	6257192960
2022-06-19T00:23:06.432632	54.6	6266761216
2022-06-19T00:23:18.258132	55.5	6306934784
2022-06-19T00:23:29.657632	57.2	6304190464
2022-06-19T00:23:41.339132	55.8	6312235008
2022-06-19T00:23:53.114632	56.7	6261723136
2022-06-19T00:24:05.283132	56.6	6290239488
2022-06-19T00:24:16.571132	59.2	6284591104
2022-06-19T00:24:27.691135	56.4	6284611584
2022-06-19T00:24:40.875132	53.1	6266531840
2022-06-19T00:24:52.036135	55.6	6268170240
2022-06-19T00:25:03.473135	56.0	6254108672
2022-06-19T00:25:14.600633	57.3	6241320960
2022-06-19T00:25:25.630133	58.0	6505230336
2022-06-19T00:25:37.027631	56.5	6509551616
2022-06-19T00:25:48.749635	56.0	6471884800
2022-06-19T00:26:00.232632	55.9	6474149888
2022-06-19T00:26:11.407134	56.7	6463807488
2022-06-19T00:26:23.440133	56.4	6495502336
2022-06-19T00:26:34.458132	56.8	6494609408
2022-06-19T00:26:46.177134	56.2	6473265152
2022-06-19T00:26:57.570132	57.2	6477774848
2022-06-19T00:27:09.306632	57.7	6485856256
2022-06-19T00:27:22.332632	56.4	6510698496
2022-06-19T00:27:34.117136	56.0	6520594432
2022-06-19T00:27:45.384634	56.4	6512492544
2022-06-19T00:27:56.697132	56.7	6501085184
2022-06-19T00:28:08.428132	56.3	6487134208
2022-06-19T00:28:19.842632	61.1	6510247936
2022-06-19T00:28:31.460633	58.7	6515036160
2022-06-19T00:28:42.675632	57.5	6497042432
2022-06-19T00:28:54.980632	57.1	6475198464
2022-06-19T00:29:07.532633	56.8	6479138816
2022-06-19T00:29:18.766133	56.9	6512914432
2022-06-19T00:29:29.814634	56.8	6501314560
2022-06-19T00:29:40.937632	56.3	6516260864
2022-06-19T00:29:52.154634	47.9	6487511040
2022-06-19T00:30:03.806133	56.7	6470639616
2022-06-19T00:30:15.073131	56.4	6478442496
2022-06-19T00:30:26.837634	55.8	6512717824
2022-06-19T00:30:37.960132	56.9	6516613120
2022-06-19T00:30:49.194634	57.2	6460153856
2022-06-19T00:31:00.632134	56.5	6492811264
2022-06-19T00:31:11.655135	56.2	6492581888
2022-06-19T00:31:23.084133	56.4	6512246784
2022-06-19T00:31:34.923632	56.9	6515077120
2022-06-19T00:31:47.252132	59.2	6487998464
2022-06-19T00:31:59.107132	60.1	6475354112
2022-06-19T00:32:10.513632	57.2	6481154048
2022-06-19T00:32:21.917632	56.0	6493491200
2022-06-19T00:32:51.994133	59.9	7907164160
2022-06-19T00:33:03.186633	49.1	7789936640
2022-06-19T00:33:14.799632	57.4	7741059072
2022-06-19T00:33:26.033131	56.1	7780900864
2022-06-19T00:33:37.563133	56.7	7756017664
2022-06-19T00:33:49.438132	61.1	7710695424
2022-06-19T00:34:00.612633	59.2	7723053056
2022-06-19T00:34:11.882132	55.9	7715917824
2022-06-19T00:34:23.009132	56.0	7739826176
2022-06-19T00:34:34.566632	57.2	7718944768
2022-06-19T00:34:45.755132	56.8	7717539840
2022-06-19T00:34:58.739132	57.4	7688826880
2022-06-19T00:35:09.864132	56.8	7700234240
2022-06-19T00:35:21.855133	57.4	7721943040
2022-06-19T00:35:32.998634	56.3	7721463808
2022-06-19T00:35:44.110632	56.6	7720529920
2022-06-19T00:35:56.387132	58.0	7692324864
2022-06-19T00:36:08.508632	55.9	7700205568
2022-06-19T00:36:19.711632	57.2	7738380288
2022-06-19T00:36:31.076133	56.4	7723610112
2022-06-19T00:36:43.192133	56.2	7721451520
2022-06-19T00:36:54.548132	57.0	7708012544
2022-06-19T00:37:08.257131	58.0	7696703488
2022-06-19T00:37:19.624132	56.7	7745056768
2022-06-19T00:37:31.008132	56.4	7728721920
2022-06-19T00:37:42.541132	54.5	7731445760
2022-06-19T00:37:54.185132	54.4	7706275840
2022-06-19T00:38:06.285633	56.9	7701204992
2022-06-19T00:38:17.853132	56.8	7727292416
2022-06-19T00:38:29.383132	55.7	7736016896
2022-06-19T00:38:40.768632	57.2	7735840768
2022-06-19T00:38:51.954632	57.1	7707873280
2022-06-19T00:39:03.157632	56.3	7697727488
2022-06-19T00:39:14.895633	58.1	7696326656
2022-06-19T00:39:25.948132	62.8	7720759296
2022-06-19T00:39:37.325134	56.1	7683133440
2022-06-19T00:39:48.872632	56.9	7688798208
2022-06-19T00:39:59.881632	57.6	7694749696
2022-06-19T00:40:11.802135	57.4	7694888960
2022-06-19T00:40:23.362632	61.8	7724113920
2022-06-19T00:40:34.720131	58.2	7732613120
2022-06-19T00:40:46.323132	57.2	7686303744
2022-06-19T00:40:58.180633	56.9	7689797632
2022-06-19T00:41:09.691632	56.3	7700377600
2022-06-19T00:41:21.293632	56.8	7718465536
2022-06-19T00:41:32.750632	57.2	7714684928
2022-06-19T00:41:43.862636	56.3	7714004992
2022-06-19T00:41:56.898134	57.0	7691280384
2022-06-19T00:42:08.016132	56.6	7686848512
2022-06-19T00:42:19.017633	52.3	7712874496
2022-06-19T00:42:30.781132	56.4	7703105536
2022-06-19T00:42:42.321632	56.6	7699955712
2022-06-19T00:42:54.457633	57.5	7675817984
2022-06-19T00:43:05.459133	57.2	7633133568
2022-06-19T00:43:16.706132	56.6	7704940544
2022-06-19T00:43:28.033632	56.4	7703412736
2022-06-19T00:43:41.190632	57.1	7677177856
2022-06-19T00:43:52.845633	56.8	7652622336
2022-06-19T00:44:03.921132	56.6	7662755840
2022-06-19T00:44:15.016632	54.9	7671816192
2022-06-19T00:44:26.435132	56.2	7692926976
2022-06-19T00:44:37.657632	54.4	7690457088
2022-06-19T00:44:48.989132	56.4	7667232768
2022-06-19T00:45:00.198132	56.7	7669084160
2022-06-19T00:45:11.859134	56.6	7602970624
2022-06-19T00:45:23.566133	62.0	7620661248
2022-06-19T00:45:34.882632	57.3	7620374528
2022-06-19T00:45:46.406635	57.1	7604547584
2022-06-19T00:45:57.989135	56.4	7603273728
2022-06-19T00:46:09.247632	57.2	7590846464
2022-06-19T00:46:20.691632	61.2	7627718656
2022-06-19T00:46:31.844632	58.0	7627161600
2022-06-19T00:46:43.456632	57.5	7615504384
2022-06-19T00:46:55.206134	64.1	7555665920
2022-06-19T00:47:06.994632	65.4	7523975168
2022-06-19T00:47:18.511133	56.0	7584980992
2022-06-19T00:47:29.794132	56.8	7570325504
2022-06-19T00:47:41.296632	57.3	7568392192
2022-06-19T00:47:53.039132	57.1	7510589440
2022-06-19T00:48:04.630632	55.5	7542779904
2022-06-19T00:48:15.852133	57.7	7545749504
2022-06-19T00:48:28.107631	56.4	7592062976
2022-06-19T00:48:39.445633	56.7	7598407680
2022-06-19T00:48:51.033137	57.3	7570067456
2022-06-19T00:49:03.537632	57.2	7563612160
2022-06-19T00:49:15.241132	56.7	7557976064
2022-06-19T00:49:28.007631	56.1	7584772096
2022-06-19T00:49:39.268632	56.8	7590719488
2022-06-19T00:49:50.385132	57.5	7562551296
2022-06-19T00:50:01.800632	57.5	7549751296
2022-06-19T00:50:14.075632	54.3	7550169088
2022-06-19T00:50:25.371632	56.6	7580397568
2022-06-19T00:50:36.419633	57.1	7570399232
2022-06-19T00:50:48.277132	54.5	7543820288
2022-06-19T00:50:59.751132	56.2	7537901568
2022-06-19T00:51:11.134132	56.2	7559528448
2022-06-19T00:51:22.405132	57.3	7582351360
2022-06-19T00:51:35.915132	50.6	7585943552
2022-06-19T00:51:47.230632	56.2	7567695872
2022-06-19T00:51:58.808632	59.1	7560450048
2022-06-19T00:52:10.330133	60.6	7556988928
2022-06-19T00:52:22.254132	56.5	7585878016
2022-06-19T00:52:33.589632	56.9	7580192768
2022-06-19T00:52:45.262133	57.0	7572815872
2022-06-19T00:52:56.518132	58.2	7550361600
2022-06-19T00:53:08.204632	61.7	7543091200
2022-06-19T00:53:19.988132	56.8	7571001344
2022-06-19T00:53:31.334634	60.9	7575441408
2022-06-19T00:53:42.390132	58.5	7574179840
2022-06-19T00:53:54.142632	56.9	7556608000
2022-06-19T00:54:05.621632	63.0	7551606784
2022-06-19T00:54:16.998632	56.9	7537758208
2022-06-19T00:54:28.433133	56.9	7562186752
2022-06-19T00:54:39.674132	56.7	7561785344
2022-06-19T00:54:51.031135	56.9	7547441152
2022-06-19T00:55:02.477134	56.2	7545389056
2022-06-19T00:55:14.913635	56.8	7544406016
2022-06-19T00:55:26.748132	57.3	7532527616
2022-06-19T00:55:38.351132	57.1	7619059712
2022-06-19T00:55:50.516632	56.3	7596584960
2022-06-19T00:56:01.974632	56.6	7593402368
2022-06-19T00:56:13.045635	56.7	7593476096
2022-06-19T00:56:24.140632	56.6	7618617344
2022-06-19T00:56:35.330632	56.7	7603855360
2022-06-19T00:56:46.386632	52.2	7575080960
2022-06-19T00:56:58.520632	56.5	7561453568
2022-06-19T00:57:09.718632	56.2	7578959872
2022-06-19T00:57:21.258632	57.3	7603552256
2022-06-19T00:57:33.931635	57.3	7595786240
2022-06-19T00:57:45.214132	56.3	7562620928
2022-06-19T00:57:56.720632	44.7	7570370560
2022-06-19T00:58:08.268135	53.6	7567761408
2022-06-19T00:58:19.274634	56.9	7594053632
2022-06-19T00:58:30.461135	56.1	7584505856
2022-06-19T00:58:41.742134	56.6	7593099264
2022-06-19T00:58:53.344633	57.3	7559073792
2022-06-19T00:59:04.487632	55.6	7550943232
2022-06-19T00:59:15.732633	56.4	7547604992
2022-06-19T00:59:27.122132	56.9	7573770240
2022-06-19T00:59:39.730633	56.7	7559499776
2022-06-19T00:59:50.956133	56.4	7544832000
2022-06-19T01:00:02.382633	56.9	7549980672
2022-06-19T01:00:15.011632	55.0	7525216256
2022-06-19T01:00:26.209132	57.0	7561273344
2022-06-19T01:00:37.778633	56.4	7568302080
2022-06-19T01:00:50.051632	57.2	7542472704
2022-06-19T01:01:01.684632	56.6	7535030272
2022-06-19T01:01:12.795132	56.9	7519850496
2022-06-19T01:01:24.258632	56.8	7578640384
2022-06-19T01:01:35.385632	57.1	7566336000
2022-06-19T01:01:46.945132	60.2	7540002816
2022-06-19T01:01:58.417132	59.6	7524737024
2022-06-19T01:02:10.745637	57.0	7512256512
2022-06-19T01:02:21.949633	56.4	7563669504
2022-06-19T01:02:33.600147	49.7	7290421248
2022-06-19T01:02:44.769648	56.1	7296069632
2022-06-19T01:02:56.138150	56.9	7259983872
2022-06-19T01:03:07.501149	56.8	7271968768
2022-06-19T01:03:18.758648	55.9	7304912896
2022-06-19T01:03:30.500647	57.6	7285927936
2022-06-19T01:03:41.807647	56.7	7276654592
2022-06-19T01:03:52.810147	56.8	7248986112
2022-06-19T01:04:04.293647	54.4	7260721152
2022-06-19T01:04:15.497647	57.2	7278452736
2022-06-19T01:04:26.596649	57.1	7302434816
2022-06-19T01:04:37.887147	54.3	7285710848
