Timestamp	CPU_Load	RAM_Avail
2022-04-27T18:48:08.315918	10.4	3465523200
2022-04-27T18:48:19.569914	69.6	2706817024
2022-04-27T18:48:33.000914	43.9	2723237888
2022-04-27T18:48:44.208914	72.2	2752196608
2022-04-27T18:48:55.593913	71.5	2725351424
2022-04-27T18:49:06.969913	70.1	2709676032
2022-04-27T18:49:18.280912	70.7	2707419136
2022-04-27T18:49:29.407914	72.5	2718113792
2022-04-27T18:49:40.870918	76.4	2433699840
2022-04-27T18:49:52.149415	73.2	2447544320
2022-04-27T18:50:03.224413	75.8	2332823552
2022-04-27T18:50:14.602915	54.5	2274275328
2022-04-27T18:50:25.657414	63.1	2275500032
2022-04-27T18:50:42.577413	31.9	2364796928
2022-04-27T18:50:53.685913	59.9	2448265216
2022-04-27T18:51:04.755414	68.5	2439335936
2022-04-27T18:51:16.136913	74.4	2279211008
2022-04-27T18:51:27.376913	74.7	2305900544
2022-04-27T18:51:38.716413	68.1	2454114304
2022-04-27T18:51:49.725413	58.0	2447196160
2022-04-27T18:52:00.862413	67.8	2460053504
2022-04-27T18:52:12.130413	70.2	2422149120
2022-04-27T18:52:23.306413	72.7	2473283584
2022-04-27T18:52:34.321412	75.7	2436100096
2022-04-27T18:52:45.659413	72.3	2461552640
2022-04-27T18:52:57.021412	71.2	2463027200
2022-04-27T18:53:08.403913	74.5	2463903744
2022-04-27T18:53:19.497414	67.5	2427756544
2022-04-27T18:53:30.733413	75.3	2403532800
2022-04-27T18:53:42.142913	72.7	2400100352
2022-04-27T18:54:01.690913	51.0	2298871808
2022-04-27T18:54:12.861913	71.4	2292789248
2022-04-27T18:54:23.921913	73.7	2123046912
2022-04-27T18:54:35.188412	77.9	2114617344
2022-04-27T18:54:46.322413	76.6	2291355648
2022-04-27T18:54:57.752913	74.0	2359681024
2022-04-27T18:55:09.008914	74.2	2385776640
2022-04-27T18:55:23.759913	55.0	2365030400
2022-04-27T18:55:34.822413	74.5	2352140288
2022-04-27T18:55:45.913914	73.2	2312773632
2022-04-27T18:55:57.443914	59.2	2330505216
2022-04-27T18:56:08.742912	75.9	2320134144
2022-04-27T18:56:19.784913	73.1	2293768192
2022-04-27T18:56:30.866413	72.5	2299047936
2022-04-27T18:56:41.990913	73.4	2295844864
2022-04-27T18:56:53.003414	73.4	2322030592
2022-04-27T18:57:04.428914	70.1	2326011904
2022-04-27T18:57:15.679913	72.5	2296016896
2022-04-27T18:57:26.762913	59.7	2401079296
2022-04-27T18:57:38.101913	64.5	2343989248
2022-04-27T18:57:49.176915	68.4	2411200512
2022-04-27T18:58:00.346414	74.5	2472112128
2022-04-27T18:58:11.730912	73.9	2435010560
2022-04-27T18:58:23.108413	72.2	2394927104
2022-04-27T18:58:34.384914	72.4	2353381376
2022-04-27T18:58:45.487413	73.2	2340708352
2022-04-27T18:58:56.731914	70.8	2340265984
2022-04-27T18:59:07.815914	72.4	2412134400
2022-04-27T18:59:18.931412	70.1	2966896640
2022-04-27T18:59:30.215414	58.9	2889482240
2022-04-27T18:59:41.415413	72.5	2916564992
2022-04-27T18:59:52.572913	73.6	2934894592
2022-04-27T19:00:03.777413	74.7	2952998912
2022-04-27T19:00:14.857914	66.6	2936303616
2022-04-27T19:00:26.006913	61.3	2909577216
2022-04-27T19:00:37.078415	69.7	2912153600
2022-04-27T19:00:48.092915	75.3	2888527872
2022-04-27T19:00:59.098413	69.1	2890031104
2022-04-27T19:01:10.264413	70.5	2891407360
2022-04-27T19:01:21.284913	72.4	2869481472
2022-04-27T19:01:32.333414	72.7	2879406080
2022-04-27T19:01:43.495914	72.7	3114172416
2022-04-27T19:01:54.563913	69.5	3087290368
2022-04-27T19:02:05.653912	75.1	3114278912
2022-04-27T19:02:16.780913	73.9	3082887168
2022-04-27T19:02:27.845413	73.2	3195330560
2022-04-27T19:02:38.845913	73.6	3176071168
2022-04-27T19:02:49.940414	63.8	3156471808
2022-04-27T19:03:01.144913	73.1	3195367424
2022-04-27T19:03:12.359913	62.5	3181531136
2022-04-27T19:03:23.458913	72.0	3167117312
2022-04-27T19:03:34.584413	55.0	2980995072
2022-04-27T19:03:46.124413	76.1	2831089664
2022-04-27T19:03:57.235414	74.9	2873856000
2022-04-27T19:04:08.264913	76.8	2963951616
2022-04-27T19:04:19.530414	75.0	2930790400
2022-04-27T19:04:30.544913	75.2	2706956288
2022-04-27T19:04:41.786913	79.2	2686738432
2022-04-27T19:04:53.121913	78.5	2670252032
2022-04-27T19:05:04.518414	75.0	3420368896
2022-04-27T19:05:15.774413	72.4	3527938048
2022-04-27T19:05:26.957913	72.1	3525070848
2022-04-27T19:05:38.012914	72.4	3471798272
2022-04-27T19:05:49.201913	73.1	3535376384
2022-04-27T19:06:00.361917	54.0	3541315584
2022-04-27T19:06:11.501913	74.5	3505537024
2022-04-27T19:06:22.593914	73.3	3515678720
2022-04-27T19:06:35.411412	23.8	3481866240
2022-04-27T19:06:46.509914	59.0	3472039936
2022-04-27T19:06:57.821913	72.6	3483185152
2022-04-27T19:07:09.084413	65.8	3507998720
2022-04-27T19:07:20.394413	73.0	3500064768
2022-04-27T19:07:31.419914	72.8	3469156352
2022-04-27T19:07:42.457913	63.8	3467272192
2022-04-27T19:07:53.460413	74.1	3497656320
2022-04-27T19:08:04.612913	73.3	3481939968
2022-04-27T19:08:15.614913	72.6	3471605760
2022-04-27T19:08:26.821913	70.7	3465981952
2022-04-27T19:08:37.871914	74.8	3349893120
2022-04-27T19:08:49.138413	58.8	3136294912
2022-04-27T19:09:00.559914	71.0	3249131520
2022-04-27T19:09:11.873914	76.7	3171278848
2022-04-27T19:09:23.173914	69.6	3192954880
2022-04-27T19:09:34.542913	61.0	3263578112
2022-04-27T19:09:46.107913	65.1	3237568512
2022-04-27T19:09:57.479913	73.1	3243782144
2022-04-27T19:10:08.795413	74.2	3326509056
2022-04-27T19:10:20.137914	74.8	3303215104
2022-04-27T19:10:31.143913	72.8	3295371264
2022-04-27T19:10:42.407914	75.3	3246784512
2022-04-27T19:10:53.635416	70.0	3285307392
2022-04-27T19:11:04.879913	72.3	3295547392
2022-04-27T19:11:16.242912	71.7	3274403840
2022-04-27T19:11:27.326914	68.7	3278442496
2022-04-27T19:11:38.343413	73.6	3251544064
2022-04-27T19:11:49.709413	60.2	3648954368
2022-04-27T19:12:00.881414	68.9	3663089664
2022-04-27T19:12:12.124414	72.8	3646316544
2022-04-27T19:12:23.171912	76.4	3570409472
2022-04-27T19:12:34.254412	73.2	3519184896
2022-04-27T19:12:45.467913	73.8	3564142592
