Timestamp	CPU_Load	RAM_Avail
2022-04-22T17:13:51.853612	1.0	5731463168
2022-04-22T17:14:05.067110	50.6	5330227200
2022-04-22T17:14:17.707610	53.4	5332434944
2022-04-22T17:14:31.123612	53.9	5323755520
2022-04-22T17:14:44.356610	53.9	5424148480
2022-04-22T17:14:59.194110	53.6	5411725312
2022-04-22T17:15:10.927110	54.0	5410897920
2022-04-22T17:15:23.469611	53.5	5398556672
2022-04-22T17:15:36.630110	53.7	5386088448
2022-04-22T17:15:51.464610	53.4	5373128704
2022-04-22T17:16:08.411611	21.7	5342814208
2022-04-22T17:16:20.896112	52.1	5352427520
2022-04-22T17:16:32.448612	53.7	5345763328
2022-04-22T17:16:47.634110	53.7	5341085696
2022-04-22T17:16:59.221612	53.0	5348872192
2022-04-22T17:17:12.123110	53.2	5345136640
2022-04-22T17:17:26.749610	53.8	5340475392
2022-04-22T17:17:39.457110	50.7	5329121280
2022-04-22T17:17:50.842110	53.6	5334110208
2022-04-22T17:18:03.533110	54.1	5288366080
2022-04-22T17:18:15.783610	53.6	5292503040
2022-04-22T17:18:27.937610	54.0	5278167040
2022-04-22T17:18:40.326111	53.6	5288034304
2022-04-22T17:18:52.713611	51.7	5298270208
2022-04-22T17:19:05.781610	55.9	5847359488
2022-04-22T17:19:19.062111	54.4	5831426048
2022-04-22T17:19:31.360111	54.1	5825736704
2022-04-22T17:19:42.454612	53.9	5821243392
2022-04-22T17:19:54.356112	49.7	5806419968
2022-04-22T17:20:06.311110	54.1	5803630592
2022-04-22T17:20:17.969110	53.2	5796585472
2022-04-22T17:20:29.113112	54.0	5761253376
2022-04-22T17:20:41.059109	54.0	5798281216
2022-04-22T17:20:53.619110	53.2	5798588416
2022-04-22T17:21:07.182111	52.9	5799927808
2022-04-22T17:21:18.790612	54.2	5790740480
2022-04-22T17:21:32.286110	53.4	5794598912
2022-04-22T17:21:44.183610	52.1	5783048192
2022-04-22T17:21:57.990110	54.1	5783146496
2022-04-22T17:22:09.656112	53.6	5789306880
2022-04-22T17:22:22.373610	54.3	5788069888
2022-04-22T17:22:33.839610	53.7	5778141184
2022-04-22T17:22:46.462111	54.1	5783609344
2022-04-22T17:22:57.583111	54.0	5771051008
2022-04-22T17:23:09.196110	53.8	5745573888
2022-04-22T17:23:20.443112	53.7	5767159808
2022-04-22T17:23:35.054111	54.3	5770027008
2022-04-22T17:23:46.880110	53.8	5776117760
2022-04-22T17:23:58.381610	53.8	5779247104
2022-04-22T17:24:10.250610	53.7	5804929024
2022-04-22T17:24:23.297111	54.0	5802405888
2022-04-22T17:24:35.389609	53.8	5815328768
2022-04-22T17:24:47.435611	53.7	5808381952
2022-04-22T17:25:01.834611	53.8	5800136704
2022-04-22T17:25:14.197111	53.4	5800611840
2022-04-22T17:25:25.516113	53.6	5801852928
2022-04-22T17:25:37.239613	54.2	5808599040
2022-04-22T17:25:48.370609	53.7	5813882880
2022-04-22T17:25:59.936612	53.4	5803720704
2022-04-22T17:26:11.215613	52.8	5813768192
2022-04-22T17:26:23.799610	53.7	5796810752
2022-04-22T17:26:35.701111	45.3	5795332096
2022-04-22T17:26:50.047610	53.7	5787279360
2022-04-22T17:27:01.058612	50.8	5780508672
2022-04-22T17:27:13.816613	53.8	5782933504
2022-04-22T17:27:27.695612	42.7	5778046976
2022-04-22T17:27:39.475110	52.8	5782736896
2022-04-22T17:27:50.689111	53.4	5778284544
2022-04-22T17:28:03.152110	51.2	5760630784
2022-04-22T17:28:22.216613	30.6	5765533696
2022-04-22T17:28:34.074610	53.8	5744844800
2022-04-22T17:28:45.956610	54.0	5751963648
2022-04-22T17:28:58.300110	48.4	5769064448
2022-04-22T17:29:13.406609	53.9	5770801152
2022-04-22T17:29:25.604111	53.9	5769957376
2022-04-22T17:29:37.543110	54.1	5759016960
2022-04-22T17:29:49.394610	53.4	5727064064
2022-04-22T17:30:01.259611	52.1	5760942080
2022-04-22T17:30:14.105110	49.9	5753028608
2022-04-22T17:30:27.358610	53.1	5762408448
2022-04-22T17:30:40.845610	53.5	5750702080
2022-04-22T17:30:56.988111	48.3	5744599040
2022-04-22T17:31:08.838111	52.3	5751480320
2022-04-22T17:31:21.002110	53.4	5759774720
2022-04-22T17:31:32.415611	52.2	5752954880
2022-04-22T17:31:46.477612	53.2	5752532992
2022-04-22T17:31:59.946611	53.8	5751508992
2022-04-22T17:32:11.922111	53.1	5753602048
2022-04-22T17:32:24.390610	51.7	5763895296
2022-04-22T17:32:36.159614	52.0	5758287872
2022-04-22T17:32:50.802610	51.8	5754814464
2022-04-22T17:33:03.716110	41.4	5751271424
2022-04-22T17:33:16.365114	52.4	5744214016
2022-04-22T17:33:28.753111	53.8	5751943168
2022-04-22T17:33:40.421610	53.9	5753675776
2022-04-22T17:33:52.710110	49.2	5744205824
2022-04-22T17:34:04.690610	52.1	5752041472
2022-04-22T17:34:17.021610	47.7	5795180544
2022-04-22T17:34:29.408109	53.7	5778276352
2022-04-22T17:34:42.723611	53.6	5783351296
2022-04-22T17:34:53.803610	53.6	5767016448
2022-04-22T17:35:07.642110	53.7	5773275136
2022-04-22T17:35:19.092110	52.1	5762584576
2022-04-22T17:35:32.772611	53.4	5762367488
2022-04-22T17:35:43.868614	54.0	5748695040
2022-04-22T17:35:55.956110	53.5	5745074176
2022-04-22T17:36:09.173112	53.7	5756985344
2022-04-22T17:36:21.841110	53.4	5742292992
2022-04-22T17:36:34.406611	51.6	5725790208
2022-04-22T17:36:46.240112	53.3	5738778624
2022-04-22T17:36:58.234110	53.4	5727707136
2022-04-22T17:37:09.424110	54.0	5729550336
2022-04-22T17:37:21.545610	54.1	5716094976
2022-04-22T17:37:35.096111	53.7	5709148160
2022-04-22T17:37:46.792611	53.2	5727158272
2022-04-22T17:37:59.932113	54.1	5711908864
2022-04-22T17:38:14.318612	53.1	5714259968
2022-04-22T17:38:27.613111	54.1	5700382720
2022-04-22T17:38:41.701110	53.2	5694308352
2022-04-22T17:38:53.950110	54.1	5683499008
2022-04-22T17:39:06.505610	53.1	5696368640
2022-04-22T17:39:17.827112	53.8	5681496064
2022-04-22T17:39:28.932610	54.2	5684957184
2022-04-22T17:39:41.043610	53.4	5652533248
2022-04-22T17:39:52.528109	53.6	5665837056
2022-04-22T17:40:07.567610	53.9	5658873856
2022-04-22T17:40:19.696612	53.7	5659181056
2022-04-22T17:40:31.771112	54.0	5670522880
2022-04-22T17:40:42.896612	53.6	5669502976
2022-04-22T17:40:54.798610	53.7	5667569664
2022-04-22T17:41:06.336112	53.5	5671714816
2022-04-22T17:41:20.594610	51.3	5656952832
2022-04-22T17:41:33.693610	53.8	5673189376
2022-04-22T17:41:46.591610	52.9	5678383104
2022-04-22T17:41:59.389111	52.0	5671559168
2022-04-22T17:42:11.203111	53.6	5670637568
2022-04-22T17:42:24.073109	55.1	5640339456
2022-04-22T17:42:36.788111	59.8	5614354432
2022-04-22T17:42:48.720610	60.1	5608345600
2022-04-22T17:43:01.450111	55.9	5663776768
2022-04-22T17:43:13.130610	53.8	5660303360
2022-04-22T17:43:24.953110	52.3	5628186624
2022-04-22T17:43:36.413613	51.1	5645217792
2022-04-22T17:43:47.940110	53.3	5648334848
2022-04-22T17:43:59.724112	53.9	5650968576
2022-04-22T17:44:11.724610	53.4	5644668928
2022-04-22T17:44:24.262112	53.7	5646557184
2022-04-22T17:44:36.649112	49.7	5650911232
