Timestamp	CPU_Load	RAM_Avail
2022-04-18T13:45:39.557843	7.1	3413401600
2022-04-18T13:45:50.715343	69.4	2751180800
2022-04-18T13:46:02.179842	38.6	2733588480
2022-04-18T13:46:13.182842	70.2	2731360256
2022-04-18T13:46:24.259842	69.0	2727432192
2022-04-18T13:46:35.560842	68.9	2727972864
2022-04-18T13:46:46.596343	70.4	2722291712
2022-04-18T13:46:57.680342	73.1	2793644032
2022-04-18T13:47:08.910342	70.0	2852675584
2022-04-18T13:47:20.210843	71.9	2800082944
2022-04-18T13:47:33.373342	51.2	2823274496
2022-04-18T13:47:44.724342	64.4	2835656704
2022-04-18T13:47:58.835842	25.1	2789609472
2022-04-18T13:48:09.884343	58.9	2832519168
2022-04-18T13:48:20.968343	62.7	2844241920
2022-04-18T13:48:32.255342	66.9	2841034752
2022-04-18T13:48:43.415844	60.4	2840854528
2022-04-18T13:48:54.502342	56.4	2836164608
2022-04-18T13:49:05.567843	67.4	2818404352
2022-04-18T13:49:16.904342	66.6	2822209536
2022-04-18T13:49:27.917843	72.1	2814726144
2022-04-18T13:49:39.134343	70.9	2821378048
2022-04-18T13:49:50.344344	70.6	3389853696
2022-04-18T13:50:01.345842	69.5	3404738560
2022-04-18T13:50:12.525842	69.4	3425021952
2022-04-18T13:50:23.862842	67.0	3433160704
2022-04-18T13:50:34.977842	71.9	3420950528
2022-04-18T13:50:46.285344	69.0	3416772608
2022-04-18T13:50:57.496842	24.1	3400433664
2022-04-18T13:51:08.745344	67.7	3397005312
2022-04-18T13:51:19.933844	68.6	3400503296
2022-04-18T13:51:31.285344	72.1	3415003136
2022-04-18T13:51:42.582344	71.0	3417677824
2022-04-18T13:51:53.764343	70.6	3402854400
2022-04-18T13:52:05.130843	51.6	3413692416
2022-04-18T13:52:16.368342	71.2	3393773568
2022-04-18T13:52:27.456345	71.6	3369062400
2022-04-18T13:52:38.799344	61.3	3289817088
2022-04-18T13:52:50.095845	73.6	3085139968
2022-04-18T13:53:01.398342	72.5	3236286464
2022-04-18T13:53:12.735845	70.2	3209420800
2022-04-18T13:53:24.107345	71.9	3216060416
2022-04-18T13:53:35.324844	71.2	3219099648
2022-04-18T13:53:46.665843	69.2	3199877120
2022-04-18T13:53:59.198843	60.8	3236343808
2022-04-18T13:54:10.542344	60.6	3237244928
2022-04-18T13:54:21.621843	67.6	3219488768
2022-04-18T13:54:32.739343	70.5	3273687040
2022-04-18T13:54:43.834342	69.2	3327315968
2022-04-18T13:54:55.020343	70.5	3381600256
2022-04-18T13:55:06.145844	67.6	3368009728
2022-04-18T13:55:17.515342	68.6	3398217728
2022-04-18T13:55:28.730842	69.3	3378950144
2022-04-18T13:55:39.968342	64.9	3415199744
2022-04-18T13:55:51.260842	59.6	3388932096
2022-04-18T13:56:02.387842	70.1	3405443072
2022-04-18T13:56:13.612343	69.5	3410497536
2022-04-18T13:56:25.216842	66.2	3380711424
2022-04-18T13:56:36.418843	59.1	3403677696
2022-04-18T13:56:47.695342	68.0	3410685952
2022-04-18T13:56:58.897342	70.1	3390091264
2022-04-18T13:57:09.929842	66.9	3402682368
2022-04-18T13:57:21.286842	68.6	3398180864
2022-04-18T13:57:32.292342	69.1	3393896448
2022-04-18T13:57:43.623342	67.9	3397152768
2022-04-18T13:57:54.863842	65.0	3394138112
2022-04-18T13:58:05.956343	70.2	3411382272
2022-04-18T13:58:17.224343	70.6	3386232832
2022-04-18T13:58:28.459843	69.6	3413254144
2022-04-18T13:58:39.605844	70.0	3398217728
2022-04-18T13:58:50.755843	60.8	3385212928
2022-04-18T13:59:01.792842	61.1	3380793344
2022-04-18T13:59:12.824842	69.3	3751800832
2022-04-18T13:59:23.948842	47.7	3753820160
2022-04-18T13:59:35.106343	70.1	3756027904
2022-04-18T13:59:46.394342	67.3	3750825984
2022-04-18T13:59:57.673342	69.1	3816632320
2022-04-18T14:00:08.950842	67.5	3818156032
2022-04-18T14:00:20.115842	71.3	3697827840
2022-04-18T14:00:31.307842	69.5	3775754240
2022-04-18T14:00:42.369842	68.8	3763662848
2022-04-18T14:00:53.468842	68.9	3773837312
2022-04-18T14:01:04.628842	70.8	3784327168
2022-04-18T14:01:16.907845	53.3	3759304704
2022-04-18T14:01:27.928343	70.1	3749351424
2022-04-18T14:01:49.114842	38.6	3747610624
2022-04-18T14:02:00.410843	55.4	3736539136
2022-04-18T14:02:11.426343	70.3	3763781632
2022-04-18T14:02:22.767843	62.9	3770855424
2022-04-18T14:02:33.811343	68.4	3777736704
2022-04-18T14:02:45.189342	61.9	3767115776
2022-04-18T14:02:56.264342	70.2	3773005824
2022-04-18T14:03:07.304342	68.5	3751735296
2022-04-18T14:03:18.326343	69.4	3762438144
2022-04-18T14:03:29.656344	66.0	3782918144
2022-04-18T14:03:40.888842	54.1	3768111104
2022-04-18T14:03:52.199342	67.8	3739398144
2022-04-18T14:04:03.343343	67.0	3752562688
2022-04-18T14:04:14.527842	51.1	3758116864
2022-04-18T14:04:25.636342	71.8	3775463424
2022-04-18T14:04:36.731342	61.8	3774922752
2022-04-18T14:04:48.030842	68.7	3752300544
2022-04-18T14:04:59.075343	71.5	3853561856
2022-04-18T14:05:10.214344	68.7	3854204928
2022-04-18T14:05:21.377342	69.4	3851821056
2022-04-18T14:05:32.671842	66.6	3857821696
2022-04-18T14:05:43.911344	66.0	3855843328
2022-04-18T14:05:54.993842	66.1	3870253056
2022-04-18T14:06:06.207842	69.4	3862196224
2022-04-18T14:06:17.363842	55.7	3844988928
2022-04-18T14:06:28.814842	66.0	3852275712
2022-04-18T14:06:40.078342	69.2	3877371904
2022-04-18T14:06:51.304843	67.2	3879481344
2022-04-18T14:07:02.352843	68.9	3879624704
2022-04-18T14:07:13.495842	70.6	3897266176
2022-04-18T14:07:24.554342	62.9	3938791424
2022-04-18T14:07:36.047026	2.7	3934040064
