Timestamp	CPU_Load	RAM_Avail
2022-06-15T18:36:35.381970	0.8	6304485376
2022-06-15T18:36:50.530163	41.7	5648945152
2022-06-15T18:37:01.714163	53.7	5634035712
2022-06-15T18:37:12.833163	53.4	5617115136
2022-06-15T18:37:23.872665	53.8	5627043840
2022-06-15T18:37:35.098163	54.1	5611544576
2022-06-15T18:37:46.258164	54.0	5576245248
2022-06-15T18:37:57.350667	47.9	5532127232
2022-06-15T18:38:08.397167	37.9	5565804544
2022-06-15T18:38:20.033663	53.8	5540225024
2022-06-15T18:38:31.294666	53.9	5560025088
2022-06-15T18:38:42.306164	51.0	5538177024
2022-06-15T18:38:53.334164	52.8	5541842944
2022-06-15T18:39:04.408662	53.9	5536636928
2022-06-15T18:39:15.478162	54.1	5557518336
2022-06-15T18:39:26.579662	53.6	5576126464
2022-06-15T18:39:37.630164	53.1	5551054848
2022-06-15T18:39:48.704165	53.9	5523755008
2022-06-15T18:39:59.858163	40.6	5512372224
2022-06-15T18:40:10.970663	55.3	5534572544
2022-06-15T18:40:22.147165	53.4	5527949312
2022-06-15T18:40:33.166662	53.7	5547896832
2022-06-15T18:40:44.256165	39.7	5508005888
2022-06-15T18:40:55.434163	53.7	5516972032
2022-06-15T18:41:06.543165	52.9	5982343168
2022-06-15T18:41:17.603663	54.0	5956812800
2022-06-15T18:41:28.707165	53.7	5966381056
2022-06-15T18:41:39.882163	53.5	5920501760
2022-06-15T18:41:50.966664	53.8	5938962432
2022-06-15T18:42:02.296664	44.8	5911838720
2022-06-15T18:42:13.425663	53.7	5952667648
2022-06-15T18:42:24.653663	53.8	5964656640
2022-06-15T18:42:36.507163	53.8	5969108992
2022-06-15T18:42:47.898165	53.7	5933477888
2022-06-15T18:42:59.006164	53.8	5930541056
2022-06-15T18:43:10.294664	49.3	5951479808
2022-06-15T18:43:21.504664	54.7	5934702592
2022-06-15T18:43:32.626665	53.7	5942624256
2022-06-15T18:43:43.775666	49.2	5892673536
2022-06-15T18:43:54.847163	53.2	5900472320
2022-06-15T18:44:06.021163	54.4	5894262784
2022-06-15T18:44:17.071163	53.9	5914660864
2022-06-15T18:44:28.168162	53.6	5925470208
2022-06-15T18:44:39.358664	53.2	5901475840
2022-06-15T18:44:50.548663	54.2	5903646720
2022-06-15T18:45:01.607162	53.8	5897379840
2022-06-15T18:45:12.722666	51.5	5865267200
2022-06-15T18:45:24.045664	51.0	5886226432
2022-06-15T18:45:35.758663	52.6	5888053248
2022-06-15T18:45:46.836663	54.2	5852225536
2022-06-15T18:45:57.968164	53.7	5838405632
2022-06-15T18:46:09.110164	54.3	5845348352
2022-06-15T18:46:20.228163	53.9	5852352512
2022-06-15T18:46:31.268664	53.5	5876551680
2022-06-15T18:46:42.426663	54.2	5853388800
2022-06-15T18:46:54.447662	51.2	5845925888
2022-06-15T18:47:05.596162	51.8	5857251328
2022-06-15T18:47:16.638664	36.4	5879504896
2022-06-15T18:47:27.819662	52.1	5886545920
2022-06-15T18:47:39.011166	53.4	5857882112
2022-06-15T18:47:50.522662	53.6	5862952960
2022-06-15T18:48:01.723163	52.6	5861392384
2022-06-15T18:48:12.821163	53.8	5881331712
2022-06-15T18:48:24.210664	53.7	5881634816
2022-06-15T18:48:35.581663	50.8	5885870080
2022-06-15T18:48:46.674662	53.6	5853433856
2022-06-15T18:48:57.757663	47.4	5869948928
2022-06-15T18:49:08.854663	51.3	5879988224
2022-06-15T18:49:19.998164	54.3	5885394944
2022-06-15T18:49:31.026167	53.9	5880860672
2022-06-15T18:49:42.169163	54.0	5865242624
2022-06-15T18:49:53.191167	53.5	5865295872
2022-06-15T18:50:04.504662	53.8	5858951168
2022-06-15T18:50:15.515664	53.8	5683949568
2022-06-15T18:50:26.691162	52.3	5764956160
2022-06-15T18:50:37.729163	56.3	5786152960
2022-06-15T18:50:49.104664	64.2	5563666432
2022-06-15T18:51:00.164665	61.4	5575041024
2022-06-15T18:51:19.822216	1.2	5858902016
